X,Y,Z,Activity
-8.847202,1.78429,-3.585344,Sit
-8.907078,1.83698,-3.582949,Sit
-8.880733,1.863325,-3.554209,Sit
-8.835227,1.85614,-3.532654,Sit
-8.794512,1.844165,-3.535049,Sit
-8.796907,1.84177,-3.518284,Sit
-8.794512,1.801055,-3.561394,Sit
-8.873548,1.810635,-3.537444,Sit
-8.911868,1.78429,-3.501519,Sit
-8.914263,1.79387,-3.489544,Sit
-8.899893,1.805845,-3.448828,Sit
-8.892708,1.80824,-3.489544,Sit
-8.914263,1.81303,-3.532654,Sit
-8.902288,1.791475,-3.580554,Sit
-8.837623,1.79387,-3.549419,Sit
-8.828042,1.801055,-3.520679,Sit
-8.840017,1.825005,-3.544629,Sit
-8.820857,1.83219,-3.551814,Sit
-8.804092,1.83698,-3.544629,Sit
-8.801697,1.834585,-3.499124,Sit
-8.878338,1.84656,-3.482358,Sit
-8.935819,1.863325,-3.467988,Sit
-8.947793,1.839375,-3.448828,Sit
-8.919053,1.796265,-3.456013,Sit
-8.899893,1.753154,-3.470383,Sit
-8.883128,1.743574,-3.472779,Sit
-8.911868,1.76992,-3.456013,Sit
-8.914263,1.765129,-3.456013,Sit
-8.907078,1.76992,-3.472779,Sit
-8.883128,1.786685,-3.456013,Sit
-8.851993,1.781895,-3.487149,Sit
-8.825647,1.78429,-3.470383,Sit
-8.851993,1.801055,-3.470383,Sit
-8.899893,1.820215,-3.479964,Sit
-8.943004,1.83219,-3.458408,Sit
-8.921448,1.83219,-3.436853,Sit
-8.866363,1.796265,-3.467988,Sit
-8.828042,1.791475,-3.467988,Sit
-8.835227,1.79866,-3.465593,Sit
-8.885523,1.777105,-3.446433,Sit
-8.916658,1.796265,-3.465593,Sit
-8.916658,1.820215,-3.453618,Sit
-8.909473,1.84177,-3.422483,Sit
-8.895103,1.81303,-3.446433,Sit
-8.871153,1.80824,-3.463198,Sit
-8.890313,1.810635,-3.439248,Sit
-8.935819,1.80824,-3.436853,Sit
-8.952583,1.80345,-3.441643,Sit
-8.890313,1.80345,-3.451223,Sit
-8.868757,1.79387,-3.477569,Sit
-8.897498,1.805845,-3.453618,Sit
-8.887918,1.820215,-3.470383,Sit
-8.887918,1.829795,-3.460803,Sit
-8.909473,1.820215,-3.482358,Sit
-8.902288,1.834585,-3.487149,Sit
-8.856783,1.81303,-3.494334,Sit
-8.806487,1.791475,-3.501519,Sit
-8.806487,1.781895,-3.523074,Sit
-8.811277,1.79866,-3.535049,Sit
-8.854387,1.829795,-3.530259,Sit
-8.880733,1.84177,-3.515889,Sit
-8.835227,1.82261,-3.532654,Sit
-8.825647,1.796265,-3.535049,Sit
-8.806487,1.78429,-3.530259,Sit
-8.847202,1.805845,-3.484754,Sit
-8.911868,1.81782,-3.508704,Sit
-8.902288,1.810635,-3.503914,Sit
-8.847202,1.82261,-3.506309,Sit
-8.804092,1.78908,-3.518284,Sit
-8.875943,1.77471,-3.501519,Sit
-8.940608,1.85135,-3.511099,Sit
-8.902288,1.87051,-3.525469,Sit
-8.820857,1.83219,-3.511099,Sit
-8.816068,1.81303,-3.527864,Sit
-8.861572,1.820215,-3.511099,Sit
-8.878338,1.825005,-3.537444,Sit
-8.871153,1.801055,-3.539839,Sit
-8.823253,1.80345,-3.535049,Sit
-8.820857,1.80345,-3.530259,Sit
-8.828042,1.745969,-3.568579,Sit
-8.835227,1.741179,-3.554209,Sit
-8.904683,1.777105,-3.482358,Sit
-8.923843,1.7795,-3.499124,Sit
-8.840017,1.731599,-3.532654,Sit
-8.792117,1.710044,-3.513494,Sit
-8.851993,1.743574,-3.487149,Sit
-8.933423,1.777105,-3.467988,Sit
-8.938213,1.80345,-3.479964,Sit
-8.885523,1.80824,-3.520679,Sit
-8.787327,1.83698,-3.535049,Sit
-8.796907,1.85614,-3.491939,Sit
-8.863968,1.877695,-3.456013,Sit
-8.909473,1.930386,-3.460803,Sit
-8.923843,1.887275,-3.465593,Sit
-8.923843,1.80824,-3.432063,Sit
-8.897498,1.777105,-3.396138,Sit
-8.940608,1.801055,-3.427273,Sit
-9.022039,1.82261,-3.451223,Sit
-8.981323,1.767524,-3.446433,Sit
-8.883128,1.676514,-3.424878,Sit
-8.787327,1.621428,-3.499124,Sit
-8.765772,1.628613,-3.542234,Sit
-8.818462,1.659749,-3.523074,Sit
-8.880733,1.745969,-3.477569,Sit
-8.971744,1.908831,-3.432063,Sit
-8.959768,1.978286,-3.448828,Sit
-8.916658,1.968706,-3.463198,Sit
-8.828042,1.911226,-3.393743,Sit
-8.801697,1.86572,-3.398533,Sit
-8.854387,1.887275,-3.439248,Sit
-8.933423,1.877695,-3.475173,Sit
-8.998089,1.848955,-3.506309,Sit
-8.916658,1.786685,-3.523074,Sit
-8.777747,1.78908,-3.484754,Sit
-8.693921,1.839375,-3.506309,Sit
-8.741821,1.877695,-3.503914,Sit
-8.909473,1.949546,-3.477569,Sit
-8.964559,1.968706,-3.467988,Sit
-8.849598,1.911226,-3.463198,Sit
-8.792117,1.80345,-3.472779,Sit
-8.835227,1.777105,-3.441643,Sit
-8.902288,1.81782,-3.415298,Sit
-8.919053,1.834585,-3.412903,Sit
-8.935819,1.81782,-3.415298,Sit
-8.890313,1.78429,-3.391348,Sit
-8.868757,1.791475,-3.369793,Sit
-8.887918,1.78429,-3.372188,Sit
-8.899893,1.77471,-3.372188,Sit
-8.947793,1.805845,-3.341052,Sit
-8.990904,1.83698,-3.326682,Sit
-9.010064,1.839375,-3.329077,Sit
-8.969349,1.825005,-3.326682,Sit
-8.914263,1.8274,-3.300337,Sit
-8.919053,1.84656,-3.297942,Sit
-8.940608,1.868115,-3.317102,Sit
-8.976534,1.839375,-3.285967,Sit
-9.010064,1.84177,-3.300337,Sit
-8.998089,1.8274,-3.276387,Sit
-8.995694,1.848955,-3.278782,Sit
-9.019644,1.81782,-3.293152,Sit
-9.012459,1.786685,-3.290757,Sit
-8.931028,1.772315,-3.329077,Sit
-8.868757,1.796265,-3.353028,Sit
-8.861572,1.8274,-3.400928,Sit
-8.866363,1.844165,-3.436853,Sit
-8.854387,1.83219,-3.429668,Sit
-8.842413,1.81782,-3.412903,Sit
-8.832832,1.84177,-3.432063,Sit
-8.871153,1.868115,-3.427273,Sit
-8.866363,1.882485,-3.420088,Sit
-8.859178,1.839375,-3.424878,Sit
-8.873548,1.81782,-3.415298,Sit
-8.909473,1.791475,-3.379373,Sit
-8.950189,1.829795,-3.372188,Sit
-8.950189,1.810635,-3.400928,Sit
-8.909473,1.801055,-3.367398,Sit
-8.916658,1.791475,-3.329077,Sit
-8.938213,1.815425,-3.333867,Sit
-8.931028,1.84656,-3.343447,Sit
-8.940608,1.81782,-3.343447,Sit
-8.938213,1.810635,-3.357817,Sit
-8.914263,1.83219,-3.367398,Sit
-8.878338,1.84656,-3.398533,Sit
-8.875943,1.79866,-3.400928,Sit
-8.892708,1.79866,-3.384163,Sit
-8.899893,1.81303,-3.393743,Sit
-8.928633,1.83698,-3.384163,Sit
-8.923843,1.825005,-3.376978,Sit
-8.926238,1.815425,-3.372188,Sit
-8.916658,1.825005,-3.360213,Sit
-8.914263,1.839375,-3.362607,Sit
-8.909473,1.83698,-3.353028,Sit
-8.921448,1.829795,-3.355422,Sit
-8.954978,1.86572,-3.353028,Sit
-8.921448,1.86572,-3.391348,Sit
-8.897498,1.83219,-3.410508,Sit
-8.890313,1.834585,-3.391348,Sit
-8.902288,1.825005,-3.400928,Sit
-8.907078,1.810635,-3.405718,Sit
-8.907078,1.829795,-3.403323,Sit
-8.890313,1.810635,-3.410508,Sit
-8.880733,1.78429,-3.388953,Sit
-8.911868,1.7795,-3.400928,Sit
-8.907078,1.810635,-3.422483,Sit
-8.892708,1.820215,-3.391348,Sit
-8.921448,1.80824,-3.386558,Sit
-8.926238,1.820215,-3.398533,Sit
-8.909473,1.791475,-3.372188,Sit
-8.911868,1.796265,-3.372188,Sit
-8.928633,1.810635,-3.386558,Sit
-8.938213,1.810635,-3.424878,Sit
-8.945398,1.820215,-3.417693,Sit
-8.928633,1.81303,-3.415298,Sit
-8.890313,1.801055,-3.436853,Sit
-8.861572,1.80824,-3.429668,Sit
-8.844808,1.815425,-3.451223,Sit
-8.868757,1.8274,-3.482358,Sit
-8.899893,1.80345,-3.475173,Sit
-8.899893,1.801055,-3.441643,Sit
-8.859178,1.791475,-3.439248,Sit
-8.861572,1.825005,-3.398533,Sit
-8.919053,1.86572,-3.444038,Sit
-8.921448,1.87051,-3.496729,Sit
-8.899893,1.85135,-3.456013,Sit
-8.883128,1.858535,-3.439248,Sit
-8.851993,1.834585,-3.444038,Sit
-8.904683,1.83219,-3.441643,Sit
-8.928633,1.829795,-3.465593,Sit
-8.919053,1.78429,-3.475173,Sit
-8.883128,1.762734,-3.451223,Sit
-8.880733,1.76992,-3.444038,Sit
-8.919053,1.79866,-3.499124,Sit
-8.909473,1.8274,-3.489544,Sit
-8.868757,1.829795,-3.458408,Sit
-8.816068,1.805845,-3.444038,Sit
-8.875943,1.8274,-3.494334,Sit
-8.907078,1.85614,-3.506309,Sit
-8.890313,1.863325,-3.487149,Sit
-8.875943,1.87051,-3.503914,Sit
-8.854387,1.84177,-3.491939,Sit
-8.832832,1.834585,-3.511099,Sit
-8.820857,1.858535,-3.547024,Sit
-8.835227,1.84656,-3.523074,Sit
-8.854387,1.834585,-3.511099,Sit
-8.890313,1.85135,-3.554209,Sit
-8.849598,1.83219,-3.532654,Sit
-8.794512,1.7795,-3.544629,Sit
-8.813672,1.801055,-3.549419,Sit
-8.854387,1.853745,-3.542234,Sit
-8.866363,1.868115,-3.544629,Sit
-8.851993,1.83698,-3.549419,Sit
-8.830438,1.83219,-3.539839,Sit
-8.851993,1.853745,-3.530259,Sit
-8.854387,1.839375,-3.513494,Sit
-8.875943,1.83698,-3.508704,Sit
-8.890313,1.863325,-3.513494,Sit
-8.897498,1.848955,-3.520679,Sit
-8.892708,1.83698,-3.513494,Sit
-8.859178,1.84177,-3.515889,Sit
-8.830438,1.82261,-3.542234,Sit
-8.816068,1.825005,-3.518284,Sit
-8.863968,1.853745,-3.518284,Sit
-8.851993,1.858535,-3.535049,Sit
-8.837623,1.863325,-3.535049,Sit
-8.830438,1.85614,-3.535049,Sit
-8.844808,1.84656,-3.542234,Sit
-8.854387,1.86093,-3.551814,Sit
-8.835227,1.872905,-3.530259,Sit
-8.808882,1.87051,-3.542234,Sit
-8.825647,1.844165,-3.566184,Sit
-8.868757,1.863325,-3.542234,Sit
-8.878338,1.863325,-3.523074,Sit
-8.859178,1.858535,-3.508704,Sit
-8.851993,1.84656,-3.511099,Sit
-8.835227,1.848955,-3.547024,Sit
-8.856783,1.85614,-3.532654,Sit
-8.842413,1.85135,-3.537444,Sit
-8.837623,1.858535,-3.537444,Sit
-8.847202,1.87051,-3.539839,Sit
-8.818462,1.85135,-3.570974,Sit
-8.818462,1.85135,-3.547024,Sit
-8.830438,1.86093,-3.539839,Sit
-8.847202,1.86572,-3.542234,Sit
-8.816068,1.8753,-3.544629,Sit
-8.804092,1.853745,-3.547024,Sit
-8.830438,1.83698,-3.554209,Sit
-8.863968,1.84656,-3.558999,Sit
-8.863968,1.858535,-3.554209,Sit
-8.830438,1.853745,-3.558999,Sit
-8.828042,1.84177,-3.527864,Sit
-8.844808,1.858535,-3.527864,Sit
-8.861572,1.858535,-3.530259,Sit
-8.871153,1.853745,-3.527864,Sit
-8.861572,1.87051,-3.511099,Sit
-8.861572,1.868115,-3.494334,Sit
-8.854387,1.858535,-3.520679,Sit
-8.873548,1.83698,-3.515889,Sit
-8.892708,1.85614,-3.527864,Sit
-8.863968,1.85614,-3.515889,Sit
-8.847202,1.848955,-3.501519,Sit
-8.847202,1.815425,-3.525469,Sit
-8.856783,1.83698,-3.549419,Sit
-8.861572,1.844165,-3.537444,Sit
-8.883128,1.825005,-3.499124,Sit
-8.873548,1.820215,-3.523074,Sit
-8.828042,1.81303,-3.551814,Sit
-8.782537,1.805845,-3.530259,Sit
-8.818462,1.844165,-3.537444,Sit
-8.899893,1.8753,-3.506309,Sit
-8.909473,1.8753,-3.508704,Sit
-8.856783,1.868115,-3.527864,Sit
-8.830438,1.84177,-3.501519,Sit
-8.835227,1.83219,-3.496729,Sit
-8.875943,1.834585,-3.518284,Sit
-8.883128,1.820215,-3.523074,Sit
-8.866363,1.83219,-3.513494,Sit
-8.844808,1.82261,-3.508704,Sit
-8.835227,1.820215,-3.508704,Sit
-8.863968,1.829795,-3.513494,Sit
-8.875943,1.86572,-3.511099,Sit
-8.849598,1.85614,-3.508704,Sit
-8.830438,1.844165,-3.508704,Sit
-8.828042,1.84656,-3.506309,Sit
-8.847202,1.85614,-3.506309,Sit
-8.856783,1.844165,-3.515889,Sit
-8.847202,1.848955,-3.506309,Sit
-8.847202,1.877695,-3.513494,Sit
-8.813672,1.901646,-3.513494,Sit
-8.825647,1.894461,-3.489544,Sit
-8.861572,1.88009,-3.489544,Sit
-8.868757,1.87051,-3.499124,Sit
-8.880733,1.877695,-3.491939,Sit
-8.871153,1.848955,-3.465593,Sit
-8.875943,1.80824,-3.446433,Sit
-8.928633,1.81303,-3.432063,Sit
-8.969349,1.829795,-3.417693,Sit
-8.964559,1.78908,-3.412903,Sit
-8.897498,1.757944,-3.417693,Sit
-8.878338,1.786685,-3.427273,Sit
-8.887918,1.85135,-3.456013,Sit
-8.897498,1.882485,-3.470383,Sit
-8.887918,1.892066,-3.439248,Sit
-8.842413,1.86093,-3.444038,Sit
-8.816068,1.87051,-3.487149,Sit
-8.844808,1.882485,-3.499124,Sit
-8.883128,1.86572,-3.460803,Sit
-8.885523,1.83219,-3.475173,Sit
-8.871153,1.820215,-3.439248,Sit
-8.892708,1.8274,-3.410508,Sit
-8.914263,1.84177,-3.384163,Sit
-8.911868,1.83219,-3.422483,Sit
-8.883128,1.80345,-3.503914,Sit
-8.842413,1.829795,-3.470383,Sit
-8.847202,1.86093,-3.353028,Sit
-8.919053,1.877695,-3.376978,Sit
-8.983719,1.908831,-3.458408,Sit
-8.962164,1.872905,-3.417693,Sit
-8.871153,1.8753,-3.388953,Sit
-8.818462,1.848955,-3.432063,Sit
-8.885523,1.825005,-3.444038,Sit
-8.919053,1.839375,-3.458408,Sit
-8.921448,1.86572,-3.446433,Sit
-8.892708,1.844165,-3.417693,Sit
-8.840017,1.82261,-3.482358,Sit
-8.818462,1.829795,-3.501519,Sit
-8.799302,1.80824,-3.458408,Sit
-8.847202,1.796265,-3.441643,Sit
-8.892708,1.80345,-3.444038,Sit
-8.933423,1.8274,-3.408113,Sit
-8.952583,1.83219,-3.410508,Sit
-8.928633,1.85614,-3.436853,Sit
-8.849598,1.844165,-3.436853,Sit
-8.832832,1.839375,-3.415298,Sit
-8.902288,1.86093,-3.412903,Sit
-8.945398,1.872905,-3.400928,Sit
-8.935819,1.85135,-3.422483,Sit
-8.902288,1.82261,-3.420088,Sit
-8.851993,1.810635,-3.432063,Sit
-8.868757,1.801055,-3.424878,Sit
-8.907078,1.81303,-3.422483,Sit
-8.938213,1.81782,-3.429668,Sit
-8.933423,1.84656,-3.432063,Sit
-8.895103,1.820215,-3.427273,Sit
-8.847202,1.82261,-3.451223,Sit
-8.878338,1.839375,-3.432063,Sit
-8.887918,1.84177,-3.415298,Sit
-8.880733,1.834585,-3.436853,Sit
-8.863968,1.8274,-3.458408,Sit
-8.854387,1.86093,-3.453618,Sit
-8.880733,1.84177,-3.427273,Sit
-8.875943,1.853745,-3.453618,Sit
-8.907078,1.84656,-3.451223,Sit
-8.887918,1.83698,-3.427273,Sit
-8.863968,1.834585,-3.444038,Sit
-8.878338,1.83698,-3.432063,Sit
-8.928633,1.85135,-3.403323,Sit
-8.947793,1.853745,-3.415298,Sit
-8.907078,1.844165,-3.424878,Sit
-8.892708,1.82261,-3.424878,Sit
-8.878338,1.829795,-3.439248,Sit
-8.892708,1.844165,-3.451223,Sit
-8.909473,1.844165,-3.432063,Sit
-8.895103,1.844165,-3.463198,Sit
-8.863968,1.83698,-3.479964,Sit
-8.871153,1.82261,-3.465593,Sit
-8.871153,1.83698,-3.477569,Sit
-8.895103,1.872905,-3.491939,Sit
-8.883128,1.868115,-3.463198,Sit
-8.830438,1.863325,-3.489544,Sit
-8.782537,1.844165,-3.511099,Sit
-8.801697,1.81782,-3.489544,Sit
-8.842413,1.84656,-3.501519,Sit
-8.895103,1.85135,-3.501519,Sit
-8.856783,1.844165,-3.503914,Sit
-8.840017,1.853745,-3.477569,Sit
-8.849598,1.86572,-3.482358,Sit
-8.849598,1.88488,-3.501519,Sit
-8.856783,1.87051,-3.496729,Sit
-8.887918,1.8753,-3.494334,Sit
-8.897498,1.868115,-3.503914,Sit
-8.856783,1.87051,-3.487149,Sit
-8.796907,1.84177,-3.479964,Sit
-8.830438,1.8274,-3.482358,Sit
-8.899893,1.839375,-3.482358,Sit
-8.904683,1.86572,-3.491939,Sit
-8.883128,1.88488,-3.491939,Sit
-8.868757,1.892066,-3.467988,Sit
-8.875943,1.86093,-3.465593,Sit
-8.844808,1.85614,-3.489544,Sit
-8.828042,1.83698,-3.475173,Sit
-8.861572,1.834585,-3.470383,Sit
-8.919053,1.85614,-3.479964,Sit
-8.935819,1.877695,-3.477569,Sit
-8.863968,1.86572,-3.491939,Sit
-8.823253,1.86572,-3.482358,Sit
-8.828042,1.872905,-3.484754,Sit
-8.854387,1.868115,-3.479964,Sit
-8.880733,1.86093,-3.477569,Sit
-8.904683,1.868115,-3.487149,Sit
-8.883128,1.877695,-3.518284,Sit
-8.892708,1.863325,-3.511099,Sit
-8.859178,1.85614,-3.496729,Sit
-8.818462,1.86572,-3.518284,Sit
-8.825647,1.84656,-3.542234,Sit
-8.842413,1.848955,-3.513494,Sit
-8.851993,1.8753,-3.520679,Sit
-8.856783,1.892066,-3.525469,Sit
-8.847202,1.882485,-3.544629,Sit
-8.832832,1.892066,-3.539839,Sit
-8.844808,1.877695,-3.535049,Sit
-8.813672,1.88009,-3.554209,Sit
-8.784932,1.892066,-3.59253,Sit
-8.777747,1.894461,-3.59253,Sit
-8.784932,1.894461,-3.575764,Sit
-8.816068,1.901646,-3.554209,Sit
-8.818462,1.896856,-3.563789,Sit
-8.816068,1.88488,-3.551814,Sit
-8.808882,1.913621,-3.544629,Sit
-8.842413,1.923201,-3.542234,Sit
-8.887918,1.916016,-3.508704,Sit
-8.892708,1.8753,-3.508704,Sit
-8.866363,1.844165,-3.518284,Sit
-8.832832,1.848955,-3.532654,Sit
-8.835227,1.839375,-3.542234,Sit
-8.868757,1.88488,-3.549419,Sit
-8.859178,1.892066,-3.563789,Sit
-8.816068,1.8753,-3.556604,Sit
-8.816068,1.88967,-3.570974,Sit
-8.813672,1.904041,-3.59732,Sit
-8.811277,1.894461,-3.585344,Sit
-8.792117,1.925596,-3.582949,Sit
-8.796907,1.937571,-3.609295,Sit
-8.780142,1.923201,-3.594924,Sit
-8.758587,1.927991,-3.59253,Sit
-8.806487,1.913621,-3.594924,Sit
-8.799302,1.932781,-3.609295,Sit
-8.775352,1.930386,-3.618875,Sit
-8.772957,1.911226,-3.59253,Sit
-8.768167,1.904041,-3.606899,Sit
-8.787327,1.901646,-3.61648,Sit
-8.780142,1.899251,-3.604505,Sit
-8.770562,1.88967,-3.594924,Sit
-8.775352,1.868115,-3.59732,Sit
-8.794512,1.872905,-3.580554,Sit
-8.823253,1.877695,-3.570974,Sit
-8.849598,1.84177,-3.558999,Sit
-8.873548,1.848955,-3.556604,Sit
-8.849598,1.848955,-3.542234,Sit
-8.835227,1.872905,-3.530259,Sit
-8.856783,1.901646,-3.535049,Sit
-8.849598,1.896856,-3.535049,Sit
-8.847202,1.896856,-3.530259,Sit
-8.854387,1.896856,-3.542234,Sit
-8.856783,1.904041,-3.563789,Sit
-8.851993,1.882485,-3.575764,Sit
-8.820857,1.85135,-3.587739,Sit
-8.792117,1.84177,-3.585344,Sit
-8.768167,1.853745,-3.561394,Sit
-8.794512,1.84177,-3.558999,Sit
-8.847202,1.839375,-3.547024,Sit
-8.866363,1.868115,-3.530259,Sit
-8.863968,1.901646,-3.530259,Sit
-8.861572,1.887275,-3.518284,Sit
-8.873548,1.88009,-3.491939,Sit
-8.878338,1.887275,-3.508704,Sit
-8.890313,1.882485,-3.523074,Sit
-8.859178,1.88488,-3.520679,Sit
-8.844808,1.868115,-3.499124,Sit
-8.851993,1.86572,-3.506309,Sit
-8.844808,1.853745,-3.508704,Sit
-8.883128,1.829795,-3.499124,Sit
-8.873548,1.834585,-3.501519,Sit
-8.871153,1.85135,-3.499124,Sit
-8.851993,1.88967,-3.525469,Sit
-8.816068,1.927991,-3.515889,Sit
-8.844808,1.932781,-3.491939,Sit
-8.873548,1.920806,-3.496729,Sit
-8.861572,1.908831,-3.556604,Sit
-8.820857,1.882485,-3.554209,Sit
-8.813672,1.868115,-3.537444,Sit
-8.789722,1.839375,-3.518284,Sit
-8.787327,1.83219,-3.523074,Sit
-8.823253,1.83698,-3.542234,Sit
-8.851993,1.877695,-3.494334,Sit
-8.871153,1.88488,-3.472779,Sit
-8.880733,1.87051,-3.477569,Sit
-8.883128,1.85614,-3.465593,Sit
-8.892708,1.844165,-3.420088,Sit
-8.919053,1.86572,-3.398533,Sit
-8.928633,1.892066,-3.420088,Sit
-8.926238,1.913621,-3.446433,Sit
-8.907078,1.894461,-3.444038,Sit
-8.828042,1.88488,-3.453618,Sit
-8.808882,1.863325,-3.465593,Sit
-8.861572,1.85135,-3.458408,Sit
-8.887918,1.848955,-3.456013,Sit
-8.897498,1.84177,-3.460803,Sit
-8.895103,1.825005,-3.453618,Sit
-8.890313,1.801055,-3.420088,Sit
-8.897498,1.801055,-3.408113,Sit
-8.935819,1.839375,-3.391348,Sit
-8.954978,1.88488,-3.410508,Sit
-8.926238,1.892066,-3.412903,Sit
-8.844808,1.853745,-3.384163,Sit
-8.823253,1.85135,-3.393743,Sit
-8.880733,1.858535,-3.417693,Sit
-8.928633,1.882485,-3.412903,Sit
-8.938213,1.906436,-3.398533,Sit
-8.909473,1.87051,-3.398533,Sit
-8.873548,1.84177,-3.444038,Sit
-8.863968,1.84656,-3.432063,Sit
-8.892708,1.863325,-3.381768,Sit
-8.911868,1.844165,-3.422483,Sit
-8.926238,1.83698,-3.422483,Sit
-8.926238,1.84656,-3.360213,Sit
-8.921448,1.848955,-3.343447,Sit
-8.907078,1.848955,-3.362607,Sit
-8.933423,1.86572,-3.391348,Sit
-8.899893,1.848955,-3.403323,Sit
-8.880733,1.834585,-3.391348,Sit
-8.890313,1.825005,-3.388953,Sit
-8.897498,1.825005,-3.403323,Sit
-8.902288,1.8274,-3.420088,Sit
-8.904683,1.8274,-3.379373,Sit
-8.902288,1.84656,-3.357817,Sit
-8.895103,1.858535,-3.341052,Sit
-8.899893,1.839375,-3.357817,Sit
-8.914263,1.84177,-3.355422,Sit
-8.926238,1.84656,-3.350632,Sit
-8.923843,1.83698,-3.376978,Sit
-8.935819,1.85614,-3.381768,Sit
-8.931028,1.85614,-3.348238,Sit
-8.916658,1.853745,-3.333867,Sit
-8.909473,1.863325,-3.353028,Sit
-8.919053,1.86093,-3.355422,Sit
-8.919053,1.853745,-3.355422,Sit
-8.928633,1.853745,-3.353028,Sit
-8.923843,1.85135,-3.343447,Sit
-8.897498,1.815425,-3.350632,Sit
-8.878338,1.796265,-3.357817,Sit
-8.880733,1.810635,-3.338657,Sit
-8.933423,1.839375,-3.307522,Sit
-8.933423,1.84656,-3.302732,Sit
-8.919053,1.834585,-3.300337,Sit
-8.933423,1.8274,-3.307522,Sit
-8.931028,1.81303,-3.271597,Sit
-8.959768,1.82261,-3.273992,Sit
-8.974138,1.825005,-3.257227,Sit
-8.947793,1.815425,-3.233277,Sit
-8.947793,1.78908,-3.216511,Sit
-8.978929,1.78429,-3.182981,Sit
-9.026829,1.8274,-3.178191,Sit
-9.067544,1.829795,-3.149451,Sit
-9.062755,1.80824,-3.156636,Sit
-9.036409,1.80345,-3.144661,Sit
-9.041199,1.805845,-3.171006,Sit
-9.057964,1.791475,-3.180586,Sit
-9.074729,1.762734,-3.161426,Sit
-9.010064,1.738784,-3.202141,Sit
-8.945398,1.762734,-3.233277,Sit
-8.959768,1.777105,-3.247647,Sit
-8.983719,1.796265,-3.266807,Sit
-8.969349,1.80824,-3.293152,Sit
-8.911868,1.80824,-3.314707,Sit
-8.861572,1.8274,-3.333867,Sit
-8.897498,1.863325,-3.321892,Sit
-8.943004,1.872905,-3.348238,Sit
-8.935819,1.87051,-3.369793,Sit
-8.885523,1.85614,-3.331472,Sit
-8.866363,1.868115,-3.321892,Sit
-8.911868,1.86093,-3.317102,Sit
-8.952583,1.844165,-3.341052,Sit
-8.974138,1.844165,-3.367398,Sit
-8.959768,1.8274,-3.372188,Sit
-8.916658,1.81782,-3.336262,Sit
-8.892708,1.82261,-3.362607,Sit
-8.890313,1.801055,-3.381768,Sit
-8.897498,1.815425,-3.415298,Sit
-8.897498,1.834585,-3.400928,Sit
-8.933423,1.83219,-3.381768,Sit
-8.950189,1.81782,-3.379373,Sit
-8.875943,1.815425,-3.422483,Sit
-8.871153,1.839375,-3.408113,Sit
-8.931028,1.8753,-3.396138,Sit
-8.962164,1.927991,-3.403323,Sit
-8.945398,1.925596,-3.412903,Sit
-8.880733,1.916016,-3.451223,Sit
-8.806487,1.88488,-3.475173,Sit
-8.770562,1.863325,-3.475173,Sit
-8.806487,1.877695,-3.477569,Sit
-8.813672,1.868115,-3.525469,Sit
-8.844808,1.858535,-3.549419,Sit
-8.878338,1.863325,-3.551814,Sit
-8.830438,1.868115,-3.547024,Sit
-8.725057,1.86093,-3.506309,Sit
-8.720266,1.868115,-3.463198,Sit
-8.851993,1.88967,-3.479964,Sit
-8.971744,1.939966,-3.475173,Sit
-9.000484,1.925596,-3.472779,Sit
-8.943004,1.887275,-3.475173,Sit
-8.840017,1.86572,-3.491939,Sit
-8.828042,1.85135,-3.484754,Sit
-8.861572,1.848955,-3.484754,Sit
-8.899893,1.877695,-3.499124,Sit
-8.909473,1.892066,-3.525469,Sit
-8.863968,1.868115,-3.530259,Sit
-8.847202,1.839375,-3.513494,Sit
-8.816068,1.844165,-3.530259,Sit
-8.799302,1.872905,-3.554209,Sit
-8.789722,1.88488,-3.547024,Sit
-8.801697,1.894461,-3.554209,Sit
-8.832832,1.911226,-3.590134,Sit
-8.806487,1.918411,-3.575764,Sit
-8.782537,1.892066,-3.544629,Sit
-8.792117,1.901646,-3.563789,Sit
-8.813672,1.911226,-3.556604,Sit
-8.837623,1.899251,-3.554209,Sit
-8.844808,1.920806,-3.539839,Sit
-8.840017,1.899251,-3.532654,Sit
-8.816068,1.86572,-3.539839,Sit
-8.818462,1.84656,-3.527864,Sit
-8.851993,1.8274,-3.511099,Sit
-8.890313,1.863325,-3.503914,Sit
-8.902288,1.887275,-3.475173,Sit
-8.892708,1.899251,-3.496729,Sit
-8.890313,1.906436,-3.511099,Sit
-8.873548,1.887275,-3.501519,Sit
-8.842413,1.916016,-3.537444,Sit
-8.842413,1.896856,-3.513494,Sit
-8.849598,1.908831,-3.511099,Sit
-8.844808,1.930386,-3.506309,Sit
-8.854387,1.908831,-3.513494,Sit
-8.844808,1.88967,-3.535049,Sit
-8.828042,1.88967,-3.535049,Sit
-8.842413,1.88967,-3.513494,Sit
-8.851993,1.872905,-3.542234,Sit
-8.842413,1.88488,-3.537444,Sit
-8.796907,1.868115,-3.547024,Sit
-8.780142,1.86093,-3.542234,Sit
-8.789722,1.892066,-3.556604,Sit
-8.825647,1.913621,-3.575764,Sit
-8.842413,1.925596,-3.551814,Sit
-8.844808,1.925596,-3.523074,Sit
-8.811277,1.887275,-3.523074,Sit
-8.816068,1.87051,-3.518284,Sit
-8.849598,1.848955,-3.494334,Sit
